-0.02164861	-0.042947747	-0.053802263	0.051357895	-0.17632248	-0.09415728	-0.07481091	0.041566584	-0.055677712	-0.11938255	-0.00418906	-0.10736953	0.11825534	-0.051644105	0.07004892	-0.09082304	-0.11533337	-0.12093774	0.0033788108	-0.05375184	-0.0113270795	0.01813757	0.08050941	-0.08208076	0.027930036	-0.037800346	-0.007856657	0.04991386	-0.04555818	-0.12737389	-0.013272421	0.093057506	-0.0544321	-0.04904407	0.031014841	0.016778607	0.067789644	-0.257495	0.15328859	-0.025259245	0.1541618	0.014882667	-0.041852955	0.08366577	0.052647945	0.06393824	0.14602698	0.027455017	0.102672726	0.13184956	0.048401054	0.09896456	-0.053221405	0.24342999	-0.0701625	0.049168196	0.04530574	0.07222188	0.13152584	-0.022566907	-0.04612365	-0.001291803	-0.011983735	0.061269116	0.08263158	-0.06100779	-0.093162574	0.034266602	-0.053770456	-0.04890185	0.039291885	-0.005459354	-0.0053274888	0.073670544	-0.03280533	0.05209097	-0.06236156	0.09913743	0.046084348	0.053067457	-0.08066243	0.021587346	-0.007866366	0.09259464	-0.047234356	-0.07705092	-0.059202634	-0.06735461	-0.09169409	-0.036654416	-0.044095274	-0.060987417	-0.12914291	0.0016805711	0.09083052	0.017992768	0.008318024	-0.13631012	0.07333927	-0.05277059
-0.043703895	-0.043758295	-0.012357576	0.010777978	-0.17927116	-0.035534903	-0.04207562	0.061901093	-0.025724826	-0.08221257	0.02642026	-0.046112396	0.11370157	-0.095936954	0.106212206	-0.05420806	-0.113486506	-0.11640646	0.018787235	-0.111749135	-0.023293702	0.042932793	0.12767965	-0.030258471	0.08938066	-0.023424998	-0.04993583	0.023867378	-0.067387454	-0.12445435	-0.0597078	0.05762696	-0.05411246	-0.07297864	0.06049335	0.02099411	0.0970487	-0.24517201	0.16087548	0.04844952	0.1578151	-0.038208563	-0.04928442	0.038348064	0.09895568	0.05623254	0.16267145	-0.0033953509	0.13662365	0.16435203	0.06668192	0.11753508	-0.10916929	0.22240132	-0.05220644	0.034079384	0.020254107	0.11285738	0.12677318	0.0017935168	-0.039192192	0.038551427	0.0681612	0.0074883727	0.00017769582	-0.10228278	-0.002760067	0.054334883	-0.079943866	-0.065429635	-0.03597064	-0.0012419948	0.0523527	0.19662452	-0.070387445	0.11348536	-0.04467343	0.09650979	0.070268966	0.03919581	-0.07561335	-0.024890378	0.014746113	-0.011982297	-0.122067474	-0.11143263	0.009516636	-0.0026785587	-0.08373428	-0.01790851	-0.021314709	-0.01738966	-0.11909207	0.05483008	0.06770886	0.058190446	-0.082574844	-0.070474856	0.0470525	-0.0013072616
0.04773126	-0.014171504	-0.14615753	0.0545906	-0.19123957	-0.006934912	-0.09378587	0.026611237	-0.032998096	-0.0035051745	0.08479291	-0.09277472	0.08219243	-0.03705189	-0.016019022	0.037251953	-0.026177414	-0.023453683	0.008515142	-0.01872995	-0.00247731	0.03340201	0.043963347	-0.0202231	0.019811416	-0.024341067	-0.059636164	0.017179104	0.05479711	-0.05045795	-0.03173451	0.052652184	-0.041990444	-0.063868575	0.0688708	0.03500425	0.09002643	-0.20877329	0.10948636	-0.057726458	0.13624333	-0.022838214	0.0035193018	0.02609014	0.0306202	0.030524641	0.1689181	0.03718483	0.11536515	0.118413754	0.048374314	0.07413568	-0.07358736	0.12173554	-0.063378446	-0.017198265	0.039453376	0.036034714	0.09630407	-0.017090952	-0.00908663	0.022291813	-0.01737416	0.024244357	0.09345879	-0.004346619	-0.04309202	0.033307355	-0.0020195749	-0.04489788	-0.015576514	-0.0018015474	0.040255845	0.17442127	-0.07313171	0.03817597	-0.059571546	0.16673157	-0.010762296	-0.015961407	-0.03568356	-0.020116866	-0.052990217	-0.028023066	-0.008267813	-0.077154845	-0.00452027	0.02904234	-0.0018742239	-0.053123955	-0.088963814	-0.092063315	-0.18512195	-0.031132555	0.06950904	0.0472927	-0.012073896	-0.040810585	0.042285997	5.6510303e-06
0.07875217	-0.04895025	-0.17766574	0.087235905	-0.17156895	-0.07038384	-0.07802135	0.038563754	0.0004987607	0.009703862	0.077841714	-0.052971993	0.10097448	-0.043638475	-0.06477666	0.07600758	-0.008610306	-0.10746453	0.0376925	0.035089858	0.0031081003	-0.0023525893	-0.011391344	-0.0485737	0.062451027	0.033421874	-0.061426863	-0.0027745315	0.073944636	-0.081640474	-0.06412146	-0.0017772953	-0.009992165	-0.097742364	0.05013029	0.027560387	0.06880502	-0.20953734	0.070966616	-0.06111405	0.12387417	-0.009600931	0.00026406057	0.039394803	0.07736137	-0.0027319673	0.17145671	0.029358389	0.07613846	0.10960794	0.060713407	0.09005997	-0.08214375	0.1023167	-0.03586398	-0.012435077	-0.008733757	0.042102154	0.08303959	-0.013416491	-0.05245702	0.009983916	-0.03509112	0.03968017	0.105769075	0.018222041	-0.033557143	0.019456867	0.027283499	-0.028447047	-0.024266794	0.0043831365	0.03254782	0.15774372	-0.04426495	0.06525627	-0.046849098	0.13214834	-0.022991003	0.004531539	-0.011341763	0.014075548	-0.020005066	-0.0034277346	0.011874322	-0.048980013	0.002134891	-0.012233743	-0.044422172	-0.07978312	-0.121610604	-0.08377642	-0.15258336	0.021666117	0.096632145	0.044770204	0.02276828	-0.056895245	0.09752157	0.012071496
0.022596642	-0.057238713	-0.061787732	0.027171314	-0.104980044	-0.010400542	-0.06058421	0.00090606604	-0.017048743	-0.015066714	0.018155172	-0.056259803	0.13639896	-0.055372182	0.046312816	-0.020530278	-0.09985754	-0.10962343	0.03833081	-0.05682769	-0.0024168077	-0.000103220584	0.06624922	-0.05930745	0.04184772	-0.088003285	-0.060525395	0.013028127	-0.112144336	-0.124885164	-0.058721706	0.06363594	-0.048778214	-0.06403284	0.08619783	0.0154125225	0.14906986	-0.20938031	0.22323205	-0.009325488	0.18560761	-0.017984096	-0.035561405	0.0296802	0.043408424	0.067215264	0.1408767	-0.02021421	0.1550646	0.14261211	0.06724141	0.12382361	-0.06251335	0.2018527	-0.016188249	0.0459889	0.06465351	0.072787516	0.07463593	0.04050186	0.007088827	-0.017100852	-0.013893008	0.012896548	0.05616182	-0.09079914	-0.053886004	0.034511484	-0.052197598	-0.06744305	-0.051525228	0.021367894	0.037997086	0.1318522	-0.062936544	0.028327836	-0.073069856	0.09554049	0.046667084	0.022050608	-0.068448305	0.032530688	-0.0023863446	0.015278318	-0.049943086	-0.10516245	-0.0151733495	-0.057253078	-0.036680896	-0.017966837	-0.047917377	0.0047692815	-0.16579008	0.09242701	0.08228204	0.044760622	-0.064450055	-0.07189346	0.029163888	-0.03848015
-0.01809243	-0.06136204	-0.14286841	0.031879555	-0.15412083	0.016226903	-0.10982135	0.038684897	-0.007792248	-0.08894471	0.05011275	-0.06733406	0.13024013	-0.13518843	-0.006798561	-0.05966305	-0.030109065	-0.13968831	0.011795849	-0.064293414	-0.009498745	0.035159543	0.06743807	-0.057689637	-0.014797074	-0.018690845	0.013829674	0.010044806	-0.07431807	-0.0925516	-0.023993943	-0.028911022	0.012427353	-0.056139205	0.08958569	0.0018031447	0.07853948	-0.19338374	0.19372518	-0.06425412	0.1965074	0.034864128	-0.026036257	0.08296177	0.031738874	0.038516764	0.16941266	0.07270789	0.059010822	0.10795947	0.078125276	0.06108863	0.020458085	0.19812688	-0.037642997	0.05700911	-0.00094504864	0.038650997	0.068557695	0.033841014	-0.044704452	-0.06662634	-0.053946592	0.043435123	0.10186169	-0.020993948	-0.06261849	0.01471418	-0.048351124	-0.11053763	0.019268062	0.0318508	0.007396688	0.06681423	-0.02537535	0.06286087	-0.07165149	0.060146004	-0.009394416	0.009553264	-0.06689965	0.056203105	-0.016695578	0.08163051	-0.038520444	-0.1031172	-0.021081394	-0.05949986	-0.04325485	-0.016000554	-0.05980852	-0.064137235	-0.08097509	-0.018984254	0.08993129	0.052317526	0.021718636	-0.15556063	0.087260865	-0.02376742
0.0066924794	-0.054856688	-0.083519496	0.0036402033	-0.16204065	0.009698411	-0.10635985	0.036468163	-0.019889373	-0.09093853	0.006551421	-0.028405633	0.097074315	-0.13014074	0.047780175	-0.06339763	-0.08603049	-0.10874313	0.018124681	-0.048040483	-0.014764757	0.019037664	0.049227536	-0.049907215	0.037843153	-0.041057672	-0.0052162954	-0.013382197	-0.11941903	-0.09910996	-0.08890467	0.05974451	-0.03948532	-0.059860524	0.06718334	0.01861482	0.11987907	-0.18273784	0.16277891	-0.06671362	0.1657582	0.07986481	0.006121974	0.088354096	0.05327056	0.06921694	0.1037296	0.068194814	0.12877779	0.09660972	0.03530472	0.09857074	-0.02455263	0.21364312	-0.054511987	0.10108254	-0.008479771	0.08345861	0.04112839	-0.021402808	-0.060109865	-0.014547322	0.015519658	0.0460424	0.0326138	-0.03083185	-0.046965405	0.041743696	-0.030046772	-0.1114261	-0.0062986393	0.024506833	0.034361746	0.12151574	-0.03934507	0.061430365	-0.07949648	0.0911827	0.012678626	0.036185905	-0.04811574	0.006365161	-0.06341553	-0.020893697	-0.08104037	-0.14158629	-0.02965046	-0.060172204	-0.032124735	-0.02513359	-0.056301076	-0.08534593	-0.13011527	0.030197153	0.046224315	0.12956457	-0.08359744	-0.06933929	-0.02517804	-0.0155241545
0.13840888	-0.03808874	-0.16287379	0.19177482	-0.062367324	-0.06396928	-0.050984178	0.0069107693	-0.009205218	0.14231242	0.10205339	-0.036834512	0.061207786	-0.035408113	-0.056514498	0.05059712	-0.04440996	-0.024998104	0.045187343	0.066541046	0.029250013	-0.0137725985	-0.022132335	-0.02380881	0.07877206	-0.056523196	-0.16157407	0.03345221	0.043878406	-0.008595632	-0.09185524	0.07047744	-0.038746793	-0.17553116	0.048829257	0.03954643	0.103872426	-0.276852	0.13409771	-0.074216045	0.08600201	-0.022180505	0.04461819	0.012901661	0.05624671	-0.032044772	0.20195894	0.0013960383	0.122495204	0.16553196	0.051545452	0.10679537	-0.113445014	0.0064529753	-0.03462739	-0.070037216	0.029873341	0.15748934	0.0731996	-0.02944093	-0.04143945	0.08228783	-0.04639558	0.04953994	0.14422335	-0.005686025	-0.05454016	0.001265668	0.09791522	-0.02389004	-0.101105265	-0.08429301	0.075237274	0.29140812	-0.09526259	0.07883006	-0.061808083	0.18029618	-0.0056317993	0.052348327	-0.03643414	0.047504224	-0.05984269	-0.037143297	0.018491242	-0.029203407	-0.07691895	0.09846443	0.014620731	-0.0800289	-0.15959525	-0.05748347	-0.18870787	0.007929702	0.026163619	0.082927614	-0.0025140503	0.013095937	0.09435683	-0.018261379
0.07507624	-0.04629883	-0.17084138	0.06559884	-0.15082242	0.017175242	-0.117349416	0.04517835	-0.014939619	0.029287228	0.0355093	-0.066581905	0.10608782	-0.021710576	-0.10243947	0.056037992	0.052118734	-0.05818439	0.023863059	0.011823677	0.051203724	0.0567328	0.017805902	-0.1257225	0.081029	-0.01777125	-0.07458683	-0.013524619	0.045551583	-0.0927493	-0.053756848	0.070142254	0.034855366	-0.09315465	0.063264765	-0.03480235	0.05268121	-0.17287457	0.10414388	-0.05625171	0.16991551	0.038521796	0.0023629903	0.06517	0.038356196	0.019763876	0.14477369	0.009277677	0.07512458	0.15065978	0.043242224	0.08208724	-0.06876227	0.1744068	-0.05584381	0.02614607	-0.03814325	0.02663202	0.069010034	-0.05277071	-0.007280088	-0.045035414	-0.030959591	0.042420655	0.050216276	0.03875766	-0.09371164	0.010908882	0.0481883	-0.046285283	-0.009147647	0.04596646	0.01202519	0.05760344	-0.037485026	0.018233411	-0.06634597	0.108577475	-0.013490742	0.0023959437	-0.0128270285	0.017899426	-0.045650296	-0.039396837	0.02687565	-0.080068335	-0.0020188005	-0.029471757	-0.013146554	-0.08083685	-0.05816462	-0.058936436	-0.18575	0.00052549015	0.08787065	0.006133144	0.09724265	-0.07623192	0.053065248	-0.010294188
-0.010634142	0.016910564	-0.13574009	-0.02408839	-0.18600504	0.041018125	-0.11206408	0.04036615	-0.0033775494	-0.067264535	0.014561432	-0.06341167	0.09355745	-0.0780244	0.013423443	0.049814537	-0.013982091	-0.091616325	0.045223072	-0.066119194	-0.006329852	0.04293776	0.06959007	-0.10083986	0.0072603277	0.022755237	-0.0322253	-0.012346252	-0.04072334	-0.07383531	-0.04291658	0.07482312	0.011424861	-0.03478013	0.025727449	-0.010615961	0.06720979	-0.16841133	0.13119206	-0.024183203	0.19295324	0.031883158	-0.017067628	0.09708611	0.080436654	0.067053266	0.15518539	0.005713161	0.11618924	0.14536269	0.07604634	0.13128345	-0.0596832	0.23261896	-0.07421277	-0.009937316	-0.021255977	0.015566488	0.028677724	0.052931804	0.030774325	-0.01977123	0.006413211	-0.04072243	0.031095883	0.024256324	0.00856898	0.04424192	-0.011218833	-0.047990553	-0.018514587	0.043410536	0.015431109	0.09903842	-0.047120236	-0.009382183	-0.10063481	0.11420041	0.01598205	-0.0038787583	-0.01888083	-0.02752878	-0.048755188	-0.02383994	0.002723792	-0.14120066	0.063092016	-0.03830963	0.0035446007	-0.06650394	-0.059117217	-0.07301473	-0.20347248	0.028368372	0.09003852	0.016448282	0.016843379	-0.070258275	0.034303933	-0.06983871
